9.254900000000000349e-01,9.333329999999999682e-01,1.803919999999999968e-01
9.176469999999999905e-01,9.333329999999999682e-01,1.686269999999999991e-01
9.098039999999999461e-01,9.333329999999999682e-01,1.568630000000000024e-01
8.980390000000000317e-01,9.333329999999999682e-01,1.450980000000000047e-01
8.901959999999999873e-01,9.294120000000000159e-01,1.333330000000000071e-01
8.784309999999999619e-01,9.294120000000000159e-01,1.254899999999999904e-01
8.666669999999999652e-01,9.254900000000000349e-01,1.176470000000000016e-01
8.588240000000000318e-01,9.215689999999999715e-01,1.098039999999999988e-01
8.470590000000000064e-01,9.215689999999999715e-01,1.058820000000000039e-01
8.352939999999999809e-01,9.176469999999999905e-01,1.019609999999999961e-01
8.235289999999999555e-01,9.137250000000000094e-01,9.803900000000000114e-02
8.117649999999999588e-01,9.098039999999999461e-01,9.411799999999999333e-02
8.000000000000000444e-01,9.058819999999999650e-01,9.019599999999999840e-02
7.882350000000000190e-01,9.019610000000000127e-01,8.627500000000000446e-02
7.764710000000000223e-01,8.980390000000000317e-01,8.627500000000000446e-02
7.686269999999999492e-01,8.941179999999999684e-01,8.235299999999999565e-02
7.568629999999999525e-01,8.901959999999999873e-01,8.235299999999999565e-02
7.450980000000000381e-01,8.862750000000000350e-01,7.843100000000000072e-02
7.333330000000000126e-01,8.784309999999999619e-01,7.843100000000000072e-02
7.215690000000000159e-01,8.745100000000000096e-01,7.843100000000000072e-02
7.098039999999999905e-01,8.705880000000000285e-01,7.451000000000000678e-02
6.980389999999999651e-01,8.666669999999999652e-01,7.451000000000000678e-02
6.862749999999999684e-01,8.627449999999999841e-01,7.451000000000000678e-02
6.745100000000000540e-01,8.588240000000000318e-01,7.058799999999999797e-02
6.627450000000000285e-01,8.549020000000000508e-01,7.058799999999999797e-02
6.509800000000000031e-01,8.509799999999999587e-01,7.058799999999999797e-02
6.392160000000000064e-01,8.470590000000000064e-01,6.666700000000000403e-02
6.274509999999999810e-01,8.431370000000000253e-01,6.666700000000000403e-02
6.117650000000000032e-01,8.352939999999999809e-01,6.666700000000000403e-02
5.999999999999999778e-01,8.313730000000000286e-01,6.274499999999999522e-02
5.882349999999999524e-01,8.274510000000000476e-01,6.274499999999999522e-02
5.764709999999999557e-01,8.235289999999999555e-01,6.274499999999999522e-02
5.647060000000000413e-01,8.196080000000000032e-01,5.882400000000000129e-02
5.529410000000000158e-01,8.156860000000000221e-01,5.882400000000000129e-02
5.411759999999999904e-01,8.117649999999999588e-01,5.882400000000000129e-02
5.254900000000000126e-01,8.078429999999999778e-01,5.490199999999999941e-02
5.137249999999999872e-01,8.039220000000000255e-01,5.490199999999999941e-02
5.019609999999999905e-01,7.960779999999999523e-01,5.490199999999999941e-02
4.901960000000000206e-01,7.921570000000000000e-01,5.097999999999999754e-02
4.745099999999999874e-01,7.882350000000000190e-01,5.097999999999999754e-02
4.627450000000000174e-01,7.843139999999999556e-01,5.097999999999999754e-02
4.509799999999999920e-01,7.803919999999999746e-01,4.705899999999999667e-02
4.352940000000000142e-01,7.764710000000000223e-01,4.705899999999999667e-02
4.235289999999999888e-01,7.725490000000000412e-01,4.705899999999999667e-02
4.078430000000000111e-01,7.647059999999999969e-01,4.705899999999999667e-02
3.960779999999999856e-01,7.607840000000000158e-01,4.313700000000000173e-02
3.803920000000000079e-01,7.568629999999999525e-01,4.313700000000000173e-02
3.647059999999999746e-01,7.529409999999999714e-01,4.313700000000000173e-02
3.529410000000000047e-01,7.490200000000000191e-01,4.705899999999999667e-02
3.372550000000000270e-01,7.450980000000000381e-01,4.705899999999999667e-02
3.215689999999999937e-01,7.372549999999999937e-01,4.705899999999999667e-02
3.098040000000000238e-01,7.333330000000000126e-01,5.097999999999999754e-02
2.941179999999999906e-01,7.294119999999999493e-01,5.490199999999999941e-02
2.784309999999999841e-01,7.254899999999999682e-01,6.274499999999999522e-02
2.666669999999999874e-01,7.176470000000000349e-01,6.666700000000000403e-02
2.509799999999999809e-01,7.137250000000000538e-01,7.451000000000000678e-02
2.392160000000000120e-01,7.098039999999999905e-01,8.627500000000000446e-02
2.274509999999999865e-01,7.019609999999999461e-01,9.411799999999999333e-02
2.196079999999999977e-01,6.980389999999999651e-01,1.058820000000000039e-01
2.078430000000000000e-01,6.941180000000000128e-01,1.176470000000000016e-01
2.039219999999999922e-01,6.862749999999999684e-01,1.294119999999999993e-01
1.960780000000000023e-01,6.823529999999999873e-01,1.411759999999999959e-01
1.921569999999999945e-01,6.745100000000000540e-01,1.568630000000000024e-01
1.921569999999999945e-01,6.705879999999999619e-01,1.686269999999999991e-01
1.921569999999999945e-01,6.627450000000000285e-01,1.843140000000000056e-01
1.960780000000000023e-01,6.549019999999999841e-01,2.000000000000000111e-01
2.000000000000000111e-01,6.509800000000000031e-01,2.117650000000000088e-01
2.039219999999999922e-01,6.431369999999999587e-01,2.274509999999999865e-01
2.117650000000000088e-01,6.352940000000000254e-01,2.431369999999999920e-01
2.156859999999999888e-01,6.274509999999999810e-01,2.588239999999999985e-01
2.235290000000000055e-01,6.196080000000000476e-01,2.745099999999999763e-01
2.274509999999999865e-01,6.156859999999999555e-01,2.901960000000000095e-01
2.352940000000000031e-01,6.078430000000000222e-01,3.019609999999999794e-01
2.392160000000000120e-01,5.999999999999999778e-01,3.176470000000000127e-01
2.431369999999999920e-01,5.921570000000000444e-01,3.333329999999999904e-01
2.509799999999999809e-01,5.843140000000000001e-01,3.490199999999999969e-01
2.549020000000000175e-01,5.764709999999999557e-01,3.607839999999999936e-01
2.588239999999999985e-01,5.686269999999999936e-01,3.764710000000000001e-01
2.627450000000000063e-01,5.647060000000000413e-01,3.921569999999999778e-01
2.627450000000000063e-01,5.568629999999999969e-01,4.039220000000000033e-01
2.666669999999999874e-01,5.490199999999999525e-01,4.196079999999999810e-01
2.666669999999999874e-01,5.411759999999999904e-01,4.313730000000000064e-01
2.705879999999999952e-01,5.333329999999999460e-01,4.470589999999999842e-01
2.705879999999999952e-01,5.254900000000000126e-01,4.588240000000000096e-01
2.705879999999999952e-01,5.176469999999999683e-01,4.745099999999999874e-01
2.705879999999999952e-01,5.098040000000000349e-01,4.862750000000000128e-01
2.666669999999999874e-01,5.019609999999999905e-01,5.019609999999999905e-01
2.666669999999999874e-01,4.980390000000000095e-01,5.137249999999999872e-01
2.627450000000000063e-01,4.901960000000000206e-01,5.254900000000000126e-01
2.627450000000000063e-01,4.823529999999999762e-01,5.411759999999999904e-01
2.588239999999999985e-01,4.745099999999999874e-01,5.529410000000000158e-01
2.549020000000000175e-01,4.666669999999999985e-01,5.647060000000000413e-01
2.509799999999999809e-01,4.588240000000000096e-01,5.803920000000000190e-01
2.431369999999999920e-01,4.509799999999999920e-01,5.921570000000000444e-01
2.392160000000000120e-01,4.431370000000000031e-01,6.039219999999999589e-01
2.352940000000000031e-01,4.352940000000000142e-01,6.156859999999999555e-01
2.274509999999999865e-01,4.274510000000000254e-01,6.274509999999999810e-01
2.235290000000000055e-01,4.196079999999999810e-01,6.431369999999999587e-01
2.156859999999999888e-01,4.117649999999999921e-01,6.549019999999999841e-01
2.078430000000000000e-01,4.039220000000000033e-01,6.666670000000000096e-01
2.039219999999999922e-01,3.960779999999999856e-01,6.784310000000000063e-01
1.960780000000000023e-01,3.882349999999999968e-01,6.901960000000000317e-01
1.921569999999999945e-01,3.803920000000000079e-01,7.019609999999999461e-01
1.843140000000000056e-01,3.725490000000000190e-01,7.098039999999999905e-01
1.803919999999999968e-01,3.647059999999999746e-01,7.215690000000000159e-01
1.764709999999999890e-01,3.529410000000000047e-01,7.333330000000000126e-01
1.725490000000000079e-01,3.450980000000000159e-01,7.450980000000000381e-01
1.686269999999999991e-01,3.333329999999999904e-01,7.529409999999999714e-01
1.647059999999999913e-01,3.254900000000000015e-01,7.647059999999999969e-01
1.607840000000000102e-01,3.137249999999999761e-01,7.725490000000000412e-01
1.568630000000000024e-01,3.058819999999999872e-01,7.843139999999999556e-01
1.568630000000000024e-01,2.941179999999999906e-01,7.921570000000000000e-01
1.529409999999999936e-01,2.823530000000000206e-01,8.039220000000000255e-01
1.490200000000000136e-01,2.745099999999999763e-01,8.117649999999999588e-01
1.490200000000000136e-01,2.627450000000000063e-01,8.235289999999999555e-01
1.450980000000000047e-01,2.509799999999999809e-01,8.313730000000000286e-01
1.450980000000000047e-01,2.392160000000000120e-01,8.392159999999999620e-01
1.411759999999999959e-01,2.274509999999999865e-01,8.509799999999999587e-01
1.411759999999999959e-01,2.156859999999999888e-01,8.588240000000000318e-01
1.411759999999999959e-01,2.039219999999999922e-01,8.666669999999999652e-01
1.411759999999999959e-01,1.921569999999999945e-01,8.745100000000000096e-01
1.450980000000000047e-01,1.803919999999999968e-01,8.823530000000000539e-01
1.490200000000000136e-01,1.686269999999999991e-01,8.901959999999999873e-01
1.529409999999999936e-01,1.607840000000000102e-01,8.980390000000000317e-01
1.607840000000000102e-01,1.490200000000000136e-01,9.058819999999999650e-01
1.686269999999999991e-01,1.411759999999999959e-01,9.098039999999999461e-01
